cnpj;dsc_saude_tributaria;dt_carga
45839642000117;Ni;04/06/2023
45839816000141;Ni;04/06/2023
45840413000112;Ni;04/06/2023
45843652000126;Ni;04/06/2023
45843958000182;Ni;04/06/2023
45844476000147;Ni;04/06/2023
45848904000100;Ni;04/06/2023
45848953000142;Ni;04/06/2023
45849912000170;Ni;04/06/2023
45854801000152;Ni;04/06/2023
45854992000152;Ni;04/06/2023
45859181000144;Ni;04/06/2023
45860607000180;Ni;04/06/2023
45865442000139;Ni;04/06/2023
45867159000146;Ni;04/06/2023
45869755000165;Ni;04/06/2023
45869974000144;Ni;04/06/2023
45872077000190;Ni;04/06/2023
45873682000185;Ni;04/06/2023
45874006000126;Ni;04/06/2023
45874434000159;Ni;04/06/2023
45878292000106;Ni;04/06/2023
45879032000147;Ni;04/06/2023
45879341000117;Ni;04/06/2023
45881245000103;Ni;04/06/2023
45881675000125;Ni;04/06/2023
45882280000147;Ni;04/06/2023
45882761000152;Ni;04/06/2023
45882934000132;Ni;04/06/2023
45886597000151;Ni;04/06/2023
45887143000103;Ni;04/06/2023
45887169000143;Ni;04/06/2023
45890066000132;Ni;04/06/2023
45892217000191;Ni;04/06/2023
45892467000121;Ni;04/06/2023
45893332000180;Ni;04/06/2023
45896780000138;Ni;04/06/2023
45899764000107;Ni;04/06/2023
45904562000106;Verde;04/06/2023
45905157000102;Ni;04/06/2023
45906430000105;Ni;04/06/2023
45907200000160;Ni;04/06/2023
45908248000193;Ni;04/06/2023
45912502000127;Ni;04/06/2023
45916314000177;Ni;04/06/2023
45918566000135;Ni;04/06/2023
45919128000191;Ni;04/06/2023
45925028000178;Ni;04/06/2023
45926310000170;Ni;04/06/2023
45927604000116;Ni;04/06/2023
45933797000118;Ni;04/06/2023
45948630000120;Ni;04/06/2023
45952752000190;Ni;04/06/2023
45953842000104;Ni;04/06/2023
45953977000161;Ni;04/06/2023
45954400000174;Ni;04/06/2023
45959237000132;Ni;04/06/2023
45959709000157;Ni;04/06/2023
45959946000118;Ni;04/06/2023
45960501000158;Ni;04/06/2023
45960731000117;Ni;04/06/2023
45962914000171;Ni;04/06/2023
45963723000124;Ni;04/06/2023
45966153000126;Ni;04/06/2023
45966722000133;Ni;04/06/2023
45967414000122;Ni;04/06/2023
45968596000156;Ni;04/06/2023
45968983000192;Ni;04/06/2023
45969820000124;Ni;04/06/2023
45971098000162;Ni;04/06/2023
45978391000151;Ni;04/06/2023
45981920000176;Ni;04/06/2023
45984428000154;Ni;04/06/2023
45987245000192;Amarela;04/06/2023
45987478000195;Ni;04/06/2023
45989909000152;Ni;04/06/2023
45999300000164;Ni;04/06/2023
46004546000111;Ni;04/06/2023
46006262000164;Ni;04/06/2023
46010602000120;Ni;04/06/2023
46013144000183;Ni;04/06/2023
46023682000159;Ni;04/06/2023
46025406000120;Ni;04/06/2023
46026732000151;Ni;04/06/2023
46032360000176;Ni;04/06/2023
46035935000104;Ni;04/06/2023
46036474000194;Ni;04/06/2023
46040845000101;Ni;04/06/2023
46041779000194;Ni;04/06/2023
46041837000180;Ni;04/06/2023
46044516000139;Ni;04/06/2023
46046222000146;Ni;04/06/2023
46047722000100;Ni;04/06/2023
46049377000136;Ni;04/06/2023
46050025000109;Ni;04/06/2023
46050503000172;Ni;04/06/2023
46053196000183;Ni;04/06/2023
46055632000153;Ni;04/06/2023
46059536000183;Ni;04/06/2023
46059751000184;Ni;04/06/2023
46060986000196;Ni;04/06/2023
46063225000198;Ni;04/06/2023
46064019000100;Ni;04/06/2023
46064388000195;Ni;04/06/2023
46067887000136;Ni;04/06/2023
46067947000110;Ni;04/06/2023
46068684000164;Ni;04/06/2023
46075058000103;Ni;04/06/2023
46076363000101;Ni;04/06/2023
46079512000196;Ni;04/06/2023
46082298000127;Ni;04/06/2023
46083269000180;Ni;04/06/2023
46090085000147;Ni;04/06/2023
46092699000168;Ni;04/06/2023
46093631000101;Ni;04/06/2023
46094317000135;Ni;04/06/2023
46095086000184;Ni;04/06/2023
46097642000151;Ni;04/06/2023
46097892000191;Ni;04/06/2023
46099953000150;Ni;04/06/2023
46100870000133;Ni;04/06/2023
46107094000101;Ni;04/06/2023
46110419000105;Ni;04/06/2023
46111082000142;Ni;04/06/2023
46111380000132;Ni;04/06/2023
46112818000105;Ni;04/06/2023
46114613000150;Ni;04/06/2023
46116625000114;Ni;04/06/2023
46119348000101;Ni;04/06/2023
46121248000101;Ni;04/06/2023
46121959000186;Ni;04/06/2023
46125923000170;Ni;04/06/2023
46126131000110;Ni;04/06/2023
46128186000160;Ni;04/06/2023
46138718000140;Ni;04/06/2023
46141554000100;Ni;04/06/2023
46147647000141;Ni;04/06/2023
46150099000109;Ni;04/06/2023
46151000000193;Ni;04/06/2023
46154853000189;Ni;04/06/2023
46156128000140;Ni;04/06/2023
46157327000172;Cinza;04/06/2023
46158497000171;Ni;04/06/2023
46158646000100;Ni;04/06/2023
46161364000154;Ni;04/06/2023
46165185000195;Ni;04/06/2023
46170196000163;Ni;04/06/2023
46170786000196;Ni;04/06/2023
46171956000157;Ni;04/06/2023
46172087000185;Ni;04/06/2023
46172358000100;Ni;04/06/2023
46174815000198;Ni;04/06/2023
46175242000117;Ni;04/06/2023
46181703000164;Ni;04/06/2023
46184182000107;Ni;04/06/2023
46190372000129;Ni;04/06/2023
46193241000103;Ni;04/06/2023
46193641000100;Ni;04/06/2023
46199551000127;Ni;04/06/2023
46200196000169;Ni;04/06/2023
46200808000113;Ni;04/06/2023
46201667000153;Ni;04/06/2023
46202573000107;Ni;04/06/2023
46203084000161;Ni;04/06/2023
46205039000146;Ni;04/06/2023
46205777000193;Ni;04/06/2023
46205844000170;Ni;04/06/2023
46206375000103;Ni;04/06/2023
46207420000144;Ni;04/06/2023
46209165000179;Ni;04/06/2023
46215194000143;Ni;04/06/2023
46215754000160;Ni;04/06/2023
46220369000100;Ni;04/06/2023
46220657000165;Ni;04/06/2023
46220840000160;Ni;04/06/2023
46227196000152;Ni;04/06/2023
46227693000150;Ni;04/06/2023
46233137000197;Ni;04/06/2023
46235914000132;Ni;04/06/2023
46236872000154;Ni;04/06/2023
46239542000112;Ni;04/06/2023
46239571000184;Ni;04/06/2023
46243247000130;Ni;04/06/2023
46248458000165;Ni;04/06/2023
46255003000177;Ni;04/06/2023
46257125000100;Ni;04/06/2023
46257801000138;Ni;04/06/2023
46258269000173;Ni;04/06/2023
46270019000159;Ni;04/06/2023
46270657000170;Ni;04/06/2023
46271427000125;Ni;04/06/2023
46272995000140;Ni;04/06/2023
46274532000118;Ni;04/06/2023
46277346000132;Ni;04/06/2023
46278807000191;Ni;04/06/2023
46278888000120;Ni;04/06/2023
46281766000192;Ni;04/06/2023
46283160000196;Ni;04/06/2023
46286558000186;Ni;04/06/2023
46292326000130;Ni;04/06/2023
46294985000106;Ni;04/06/2023
46295203000153;Ni;04/06/2023
46297237000187;Ni;04/06/2023
46297385000100;Ni;04/06/2023
46301970000128;Ni;04/06/2023
46308670000170;Ni;04/06/2023
46310379000137;Ni;04/06/2023
46312882000121;Ni;04/06/2023
46315762000188;Ni;04/06/2023
46317113000116;Ni;04/06/2023
46321551000158;Ni;04/06/2023
46324818000160;Ni;04/06/2023
46326027000170;Ni;04/06/2023
46326398000151;Ni;04/06/2023
46327254000110;Ni;04/06/2023
46330043000136;Ni;04/06/2023
46331478000103;Ni;04/06/2023
46331647000105;Ni;04/06/2023
46339223000189;Ni;04/06/2023
46340353000131;Ni;04/06/2023
46341438000134;Ni;04/06/2023
46343988000192;Ni;04/06/2023
46345330000110;Ni;04/06/2023
46347194000105;Ni;04/06/2023
46349803000157;Ni;04/06/2023
46350466000118;Ni;04/06/2023
46351230000104;Ni;04/06/2023
46351901000129;Ni;04/06/2023
46355203000100;Ni;04/06/2023
46355220000139;Ni;04/06/2023
46358235000150;Ni;04/06/2023
46358554000166;Ni;04/06/2023
46359102000107;Ni;04/06/2023
46360700000198;Ni;04/06/2023
46362387000127;Ni;04/06/2023
46363621000130;Ni;04/06/2023
46364999000159;Ni;04/06/2023
46365881000145;Ni;04/06/2023
46367385000120;Ni;04/06/2023
46367719000166;Ni;04/06/2023
46368295000154;Ni;04/06/2023
46370360000186;Ni;04/06/2023
46370432000195;Ni;04/06/2023
46371094000106;Ni;04/06/2023
46372038000196;Ni;04/06/2023
46381890000120;Ni;04/06/2023
46381896000105;Ni;04/06/2023
46384094000140;Ni;04/06/2023
46384163000116;Ni;04/06/2023
46389348000113;Ni;04/06/2023
46391845000156;Ni;04/06/2023
46391925000101;Ni;04/06/2023
46391941000102;Ni;04/06/2023
46392024000134;Ni;04/06/2023
46392497000131;Ni;04/06/2023
46396277000186;Ni;04/06/2023
46398685000177;Ni;04/06/2023
46401599000176;Ni;04/06/2023
46402594000168;Ni;04/06/2023
46403238000169;Ni;04/06/2023
46403321000138;Ni;04/06/2023
46406420000173;Ni;04/06/2023
46419474000173;Ni;04/06/2023
46420244000124;Ni;04/06/2023
46432668000109;Ni;04/06/2023
46435412000155;Ni;04/06/2023
46437359000121;Ni;04/06/2023
46439278000160;Ni;04/06/2023
46442168000158;Ni;04/06/2023
46445204000137;Ni;04/06/2023
46447374000150;Ni;04/06/2023
46448625000111;Ni;04/06/2023
46448682000109;Ni;04/06/2023
46451187000140;Ni;04/06/2023
46453414000177;Ni;04/06/2023
46453789000137;Ni;04/06/2023
46462678000197;Ni;04/06/2023
46465874000115;Ni;04/06/2023
46466493000150;Ni;04/06/2023
46470215000177;Ni;04/06/2023
46472967000177;Ni;04/06/2023
46478018000102;Ni;04/06/2023
46478307000101;Ni;04/06/2023
46482332000150;Ni;04/06/2023
46484345000169;Ni;04/06/2023
46485359000105;Ni;04/06/2023
46485833000190;Ni;04/06/2023
46486374000160;Ni;04/06/2023
46489533000180;Ni;04/06/2023
46489805000141;Ni;04/06/2023
46490390000126;Ni;04/06/2023
46492544000119;Ni;04/06/2023
46499859000198;Ni;04/06/2023
46499916000139;Ni;04/06/2023
46500000000151;Ni;04/06/2023
46501828000124;Ni;04/06/2023
46503765000145;Ni;04/06/2023
46504994000184;Ni;04/06/2023
46508282000133;Ni;04/06/2023
46508400000103;Ni;04/06/2023
46510536000158;Ni;04/06/2023
46512990000148;Ni;04/06/2023
46513539000145;Ni;04/06/2023
46514042000141;Ni;04/06/2023
46514978000172;Ni;04/06/2023
46515074000161;Ni;04/06/2023
46520198000135;Ni;04/06/2023
46521822000119;Ni;04/06/2023
46524321000196;Ni;04/06/2023
46532048000141;Ni;04/06/2023
46535200000140;Ni;04/06/2023
46535521000144;Ni;04/06/2023
46537987000189;Ni;04/06/2023
46539908000179;Ni;04/06/2023
46541344000109;Ni;04/06/2023
46541836000102;Ni;04/06/2023
46548504000141;Ni;04/06/2023
46551715000133;Ni;04/06/2023
46552142000162;Ni;04/06/2023
46553430000131;Ni;04/06/2023
46556898000180;Ni;04/06/2023
46561033000101;Ni;04/06/2023
46562129000194;Ni;04/06/2023
46564636000167;Ni;04/06/2023
46566236000190;Ni;04/06/2023
46567845000164;Ni;04/06/2023
46573828000130;Ni;04/06/2023
46574549000190;Ni;04/06/2023
46577732000140;Ni;04/06/2023
46588410000104;Ni;04/06/2023
46590566000111;Ni;04/06/2023
46590934000121;Ni;04/06/2023
46591266000157;Ni;04/06/2023
46591561000103;Ni;04/06/2023
46591685000199;Ni;04/06/2023
46592596000167;Ni;04/06/2023
46593509000196;Ni;04/06/2023
46599173000179;Ni;04/06/2023
46601777000102;Ni;04/06/2023
46605587000163;Ni;04/06/2023
46605590000187;Ni;04/06/2023
46606207000105;Ni;04/06/2023
46607264000109;Ni;04/06/2023
46612068000122;Ni;04/06/2023
46613849000131;Ni;04/06/2023
46614831000154;Ni;04/06/2023
46614968000109;Ni;04/06/2023
46615899000158;Ni;04/06/2023
46617235000128;Ni;04/06/2023
46622325000107;Ni;04/06/2023
46623111000155;Ni;04/06/2023
46624726000104;Ni;04/06/2023
46625309000178;Ni;04/06/2023
46625361000124;Ni;04/06/2023
46630761000128;Ni;04/06/2023
46630998000109;Ni;04/06/2023
46632254000123;Ni;04/06/2023
46634038000117;Ni;04/06/2023
46637824000178;Ni;04/06/2023
46641185000114;Ni;04/06/2023
46643423000120;Ni;04/06/2023
46648008000160;Ni;04/06/2023
46653922000107;Ni;04/06/2023
46655834000136;Ni;04/06/2023
46657440000117;Ni;04/06/2023
46657670000186;Ni;04/06/2023
46659064000108;Ni;04/06/2023
46659738000166;Ni;04/06/2023
46661828000191;Ni;04/06/2023
46663504000192;Ni;04/06/2023
46665676000103;Ni;04/06/2023
46666920000144;Ni;04/06/2023
46683180000154;Ni;04/06/2023
46683852000121;Ni;04/06/2023
46687445000192;Ni;04/06/2023
46687816000136;Ni;04/06/2023
46690862000194;Ni;04/06/2023
46691527000100;Ni;04/06/2023
46694370000177;Ni;04/06/2023
46696433000124;Ni;04/06/2023
46699246000102;Ni;04/06/2023
46700349000137;Ni;04/06/2023
46708005000174;Ni;04/06/2023
46708080000135;Ni;04/06/2023
46708827000155;Ni;04/06/2023
46713008000104;Ni;04/06/2023
46717396000193;Ni;04/06/2023
46721838000175;Ni;04/06/2023
46722063000152;Ni;04/06/2023
46724891000120;Ni;04/06/2023
46732025000180;Ni;04/06/2023
46733921000164;Ni;04/06/2023
46736531000148;Ni;04/06/2023
46741217000153;Ni;04/06/2023
46745109000159;Ni;04/06/2023
46746910000119;Ni;04/06/2023
46750162000229;Cinza;04/06/2023
46753540000147;Ni;04/06/2023
46753551000127;Ni;04/06/2023
46755866000103;Ni;04/06/2023
46756986000125;Ni;04/06/2023
46758302000124;Ni;04/06/2023
46763899000103;Ni;04/06/2023
46765646000160;Ni;04/06/2023
46771925000137;Ni;04/06/2023
46773179000110;Ni;04/06/2023
46773690000112;Ni;04/06/2023
46773817000101;Ni;04/06/2023
46775986000172;Ni;04/06/2023
46776913000103;Ni;04/06/2023
46777313000151;Ni;04/06/2023
46782787000191;Ni;04/06/2023
46788531000191;Ni;04/06/2023
46799766000189;Ni;04/06/2023
46801073000183;Ni;04/06/2023
46802627000167;Ni;04/06/2023
46802867000161;Ni;04/06/2023
46803093000193;Ni;04/06/2023
46806472000137;Ni;04/06/2023
46806914000145;Ni;04/06/2023
46808217000123;Ni;04/06/2023
46810969000129;Ni;04/06/2023
46811334000146;Ni;04/06/2023
46813349000143;Ni;04/06/2023
46815329000101;Ni;04/06/2023
46815693000171;Ni;04/06/2023
46816705000182;Ni;04/06/2023
46819882000112;Ni;04/06/2023
46825059000110;Ni;04/06/2023
46826238000171;Ni;04/06/2023
46831273000189;Ni;04/06/2023
46832626000165;Ni;04/06/2023
46838699000164;Ni;04/06/2023
46840387000195;Ni;04/06/2023
46843776000174;Ni;04/06/2023
46845580000119;Ni;04/06/2023
46848506000156;Ni;04/06/2023
46849137000116;Ni;04/06/2023
46855944000141;Ni;04/06/2023
46857411000107;Ni;04/06/2023
46857568000124;Ni;04/06/2023
46860827000176;Ni;04/06/2023
46863876000162;Ni;04/06/2023
46864242000124;Ni;04/06/2023
46865463000117;Ni;04/06/2023
46866178000110;Ni;04/06/2023
46868364000199;Ni;04/06/2023
46868414000138;Ni;04/06/2023
46868955000166;Ni;04/06/2023
46869719000164;Ni;04/06/2023
46870301000177;Ni;04/06/2023
46870849000117;Ni;04/06/2023
46871526000148;Ni;04/06/2023
46879091000188;Ni;04/06/2023
46881386000199;Ni;04/06/2023
46889451000122;Ni;04/06/2023
46898665000165;Ni;04/06/2023
46900522000140;Ni;04/06/2023
46901428000106;Ni;04/06/2023
46903400000108;Ni;04/06/2023
46903729000179;Ni;04/06/2023
46907178000111;Ni;04/06/2023
46909781000132;Ni;04/06/2023
46912016000171;Ni;04/06/2023
46914322000147;Ni;04/06/2023
46914324000136;Ni;04/06/2023
46923644000152;Ni;04/06/2023
46925918000142;Ni;04/06/2023
46929658000183;Ni;04/06/2023
46929702000155;Ni;04/06/2023
46929883000110;Ni;04/06/2023
46930664000150;Ni;04/06/2023
46936676000192;Ni;04/06/2023
46945504000185;Ni;04/06/2023
46948408000190;Ni;04/06/2023
46948753000124;Ni;04/06/2023
46949825000158;Ni;04/06/2023
46952250000122;Ni;04/06/2023
46953423000127;Ni;04/06/2023
46953611000155;Ni;04/06/2023
46954706000193;Ni;04/06/2023
46955011000126;Ni;04/06/2023
46959118000142;Ni;04/06/2023
46961938000179;Ni;04/06/2023
46963943000110;Ni;04/06/2023
46964677000140;Ni;04/06/2023
46964807000145;Ni;04/06/2023
46964950000137;Ni;04/06/2023
46967490000109;Ni;04/06/2023
46968618000140;Ni;04/06/2023
46969482000193;Ni;04/06/2023
46970707000121;Ni;04/06/2023
46973411000164;Ni;04/06/2023
46981902000157;Ni;04/06/2023
46985407000116;Ni;04/06/2023
46988269000129;Ni;04/06/2023
47001061000137;Ni;04/06/2023
47012369000188;Ni;04/06/2023
47012713000139;Ni;04/06/2023
47017563000156;Ni;04/06/2023
47017993000178;Ni;04/06/2023
47019676000190;Ni;04/06/2023
47020134000138;Ni;04/06/2023
47021875000133;Ni;04/06/2023
47021988000139;Ni;04/06/2023
47022428000107;Ni;04/06/2023
47024818000108;Ni;04/06/2023
47026816000158;Ni;04/06/2023
47027519000127;Ni;04/06/2023
47030833000169;Ni;04/06/2023
47031145000113;Ni;04/06/2023
47031453000149;Ni;04/06/2023
47032956000139;Ni;04/06/2023
47039396000144;Ni;04/06/2023
47039889000184;Ni;04/06/2023
47044939000111;Ni;04/06/2023
47047159000125;Ni;04/06/2023
47048381000142;Ni;04/06/2023
47048547000120;Ni;04/06/2023
47049944000117;Ni;04/06/2023
47057753000105;Ni;04/06/2023
47058666000164;Ni;04/06/2023
47058690000101;Ni;04/06/2023
47062384000130;Ni;04/06/2023
47063128013901;Cinza;04/06/2023
47063389000188;Ni;04/06/2023
47065718000120;Ni;04/06/2023
47066908000161;Ni;04/06/2023
47067525021105;Ni;04/06/2023
47070402000126;Ni;04/06/2023
47071075000127;Ni;04/06/2023
47071423000166;Ni;04/06/2023
47071430000168;Ni;04/06/2023
47076448000152;Ni;04/06/2023
47078383000184;Ni;04/06/2023
47078497000124;Ni;04/06/2023
47084179000176;Ni;04/06/2023
47084901000172;Ni;04/06/2023
47086526000108;Ni;04/06/2023
47087559000164;Ni;04/06/2023
47088685000133;Ni;04/06/2023
47091516000152;Ni;04/06/2023
47093320000105;Ni;04/06/2023
47098481000183;Ni;04/06/2023
47110462000125;Ni;04/06/2023
47111567000107;Ni;04/06/2023
47117225000196;Ni;04/06/2023
47123528000111;Ni;04/06/2023
47125411000177;Ni;04/06/2023
47127447000190;Ni;04/06/2023
47128697000144;Ni;04/06/2023
47130418000187;Ni;04/06/2023
47132497000165;Ni;04/06/2023
47135012000197;Ni;04/06/2023
47140815000130;Ni;04/06/2023
47141075000156;Ni;04/06/2023
47147819000140;Ni;04/06/2023
47152983000145;Ni;04/06/2023
47154518000143;Ni;04/06/2023
47157572000142;Ni;04/06/2023
47158055000198;Ni;04/06/2023
47162739000163;Ni;04/06/2023
47163730000177;Ni;04/06/2023
47165938000125;Ni;04/06/2023
47171568000139;Ni;04/06/2023
47181493000177;Ni;04/06/2023
47185766000151;Ni;04/06/2023
47187584000110;Ni;04/06/2023
47196312000186;Ni;04/06/2023
47201929000142;Ni;04/06/2023
47204791000135;Ni;04/06/2023
47209026000108;Ni;04/06/2023
47211956000104;Ni;04/06/2023
47212273000163;Ni;04/06/2023
47217118000130;Ni;04/06/2023
47218751000142;Ni;04/06/2023
47219302000119;Ni;04/06/2023
47220130000101;Ni;04/06/2023
47220433000116;Ni;04/06/2023
47222932000142;Ni;04/06/2023
47223614000104;Ni;04/06/2023
47224580000164;Ni;04/06/2023
47230150000155;Ni;04/06/2023
47232729000157;Ni;04/06/2023
47232883000129;Ni;04/06/2023
47234666000178;Ni;04/06/2023
47235693000165;Ni;04/06/2023
47239550000121;Ni;04/06/2023
47240087000138;Ni;04/06/2023
47250969000184;Ni;04/06/2023
47252871000166;Ni;04/06/2023
47256048000129;Ni;04/06/2023
47259307000175;Ni;04/06/2023
47259714000182;Ni;04/06/2023
47265379000125;Ni;04/06/2023
47266148000136;Ni;04/06/2023
47267295000120;Ni;04/06/2023
47267397000146;Ni;04/06/2023
47273113000124;Ni;04/06/2023
47274638000184;Ni;04/06/2023
47275878000101;Ni;04/06/2023
47276957000129;Ni;04/06/2023
47277043000182;Ni;04/06/2023
47280531000149;Ni;04/06/2023
47280860000190;Ni;04/06/2023
47282137000140;Ni;04/06/2023
47283354000154;Ni;04/06/2023
47283875000101;Ni;04/06/2023
47287329000149;Ni;04/06/2023
47288479000177;Ni;04/06/2023
47290602000194;Ni;04/06/2023
47290700000121;Ni;04/06/2023
47297339000165;Ni;04/06/2023
47297549000153;Ni;04/06/2023
47298458000132;Ni;04/06/2023
47299469000137;Ni;04/06/2023
47299724000141;Ni;04/06/2023
47300019000117;Ni;04/06/2023
47303668000171;Ni;04/06/2023
47304624000166;Ni;04/06/2023
47306480000187;Ni;04/06/2023
47306903000169;Ni;04/06/2023
47309562000185;Cinza;04/06/2023
47310480000150;Ni;04/06/2023
47310813000141;Ni;04/06/2023
47315921000107;Ni;04/06/2023
47316086000120;Ni;04/06/2023
47317158000153;Ni;04/06/2023
47319487000133;Ni;04/06/2023
47320274000121;Ni;04/06/2023
47321114000105;Ni;04/06/2023
47321213000189;Ni;04/06/2023
47323899000147;Ni;04/06/2023
47328995000188;Ni;04/06/2023
47329160000142;Ni;04/06/2023
47331071000130;Ni;04/06/2023
47331455000153;Ni;04/06/2023
47332145000153;Ni;04/06/2023
47333049000120;Ni;04/06/2023
47338449000128;Ni;04/06/2023
47339995000183;Ni;04/06/2023
47342694000109;Ni;04/06/2023
47343747000106;Ni;04/06/2023
47346996000155;Ni;04/06/2023
47347962000185;Ni;04/06/2023
47348350000107;Ni;04/06/2023
47349465000116;Ni;04/06/2023
47349489000175;Ni;04/06/2023
47351308000145;Ni;04/06/2023
47351460000128;Ni;04/06/2023
47352624000131;Ni;04/06/2023
47353662000109;Ni;04/06/2023
47354843000150;Ni;04/06/2023
47355528000147;Ni;04/06/2023
47356744000107;Ni;04/06/2023
47360850000164;Ni;04/06/2023
47362810000151;Ni;04/06/2023
47368829000105;Ni;04/06/2023
47369959000162;Ni;04/06/2023
47370897000109;Ni;04/06/2023
47375757000123;Ni;04/06/2023
47377123000100;Ni;04/06/2023
47383037000100;Ni;04/06/2023
47384729000172;Ni;04/06/2023
47386300000114;Ni;04/06/2023
47386399000154;Ni;04/06/2023
47390988000106;Ni;04/06/2023
47391112000184;Ni;04/06/2023
47391324000161;Ni;04/06/2023
47393291000199;Ni;04/06/2023
47394807000110;Ni;04/06/2023
47397346000139;Ni;04/06/2023
47399489000180;Ni;04/06/2023
47401998000108;Ni;04/06/2023
47406212000137;Ni;04/06/2023
47406385000155;Ni;04/06/2023
47406834000165;Ni;04/06/2023
47407642000173;Ni;04/06/2023
47408876000135;Ni;04/06/2023
47411555000190;Ni;04/06/2023
47417836000150;Ni;04/06/2023
47418593000174;Ni;04/06/2023
47420738000171;Ni;04/06/2023
47421401000189;Ni;04/06/2023
47421496000130;Ni;04/06/2023
47422070000100;Ni;04/06/2023
47423416000186;Ni;04/06/2023
47423663000182;Ni;04/06/2023
47423937000133;Ni;04/06/2023
47425437000130;Ni;04/06/2023
47428698000104;Ni;04/06/2023
47432710000154;Ni;04/06/2023
47434324000100;Ni;04/06/2023
47439722000100;Ni;04/06/2023
47440780000154;Ni;04/06/2023
47441405000129;Ni;04/06/2023
47445475000155;Ni;04/06/2023
47445930000112;Ni;04/06/2023
47447819000165;Ni;04/06/2023
47449216000100;Ni;04/06/2023
47451192000116;Ni;04/06/2023
47452041000182;Ni;04/06/2023
47454696000190;Ni;04/06/2023
47457492000102;Ni;04/06/2023
47458873000106;Ni;04/06/2023
47459381000135;Ni;04/06/2023
47463259000132;Ni;04/06/2023
47464663000120;Ni;04/06/2023
47464737000129;Ni;04/06/2023
47464886000198;Ni;04/06/2023
47468676000178;Ni;04/06/2023
47470249000124;Ni;04/06/2023
47476603000128;Ni;04/06/2023
47476884000119;Ni;04/06/2023
47477210000139;Ni;04/06/2023
47477520000153;Ni;04/06/2023
47482749000186;Ni;04/06/2023
47482835000199;Ni;04/06/2023
47485091000166;Ni;04/06/2023
47485734000171;Ni;04/06/2023
47488147000136;Ni;04/06/2023
47488524000137;Ni;04/06/2023
47490321000185;Cinza;04/06/2023
47490694000156;Ni;04/06/2023
47493262000107;Ni;04/06/2023
47493638000175;Ni;04/06/2023
47494723000158;Ni;04/06/2023
47496610000191;Ni;04/06/2023
