cnpj;optante_simples;optante_simei;dt_carga
06047087011688;false;false;04/06/2023
06053779000432;false;false;04/06/2023
06057223000171;false;false;04/06/2023
06061613000115;true;false;04/06/2023
06071001000103;false;false;04/06/2023
06078537000150;false;false;04/06/2023
06086715000195;false;false;04/06/2023
06097808000115;true;false;04/06/2023
06099983000141;true;false;04/06/2023
06112513000170;false;false;04/06/2023
06117801000118;true;false;04/06/2023
06137400000200;false;false;04/06/2023
06147692000181;false;false;04/06/2023
06150090000183;false;false;04/06/2023
06155276000125;true;false;04/06/2023
06164253000187;false;false;04/06/2023
06183687000124;true;false;04/06/2023
06184524000166;false;false;04/06/2023
06194675002068;NI;NI;04/06/2023
06196002000184;false;false;04/06/2023
06209808000160;true;false;04/06/2023
06218121000190;false;false;04/06/2023
06218990000115;false;false;04/06/2023
06222761000174;true;false;04/06/2023
06229965000137;true;false;04/06/2023
06239063000262;NI;NI;04/06/2023
06248184000190;true;false;04/06/2023
06250045000109;false;false;04/06/2023
06280175000186;true;false;04/06/2023
06284457000151;false;false;04/06/2023
06292780000258;NI;NI;04/06/2023
06305912000310;false;false;04/06/2023
06307256000122;true;false;04/06/2023
06318833000181;true;false;04/06/2023
06320130000198;true;false;04/06/2023
06322268000126;true;false;04/06/2023
06324340000154;false;false;04/06/2023
06324706000195;true;false;04/06/2023
06326392000160;false;false;04/06/2023
06338571000117;false;false;04/06/2023
06343964000119;true;false;04/06/2023
06347409025745;false;false;04/06/2023
06351578000179;true;false;04/06/2023
06353786000107;false;false;04/06/2023
06373224000125;false;false;04/06/2023
06536644000185;false;false;04/06/2023
06555836000139;true;false;04/06/2023
06695782000107;true;false;04/06/2023
06696035000193;true;false;04/06/2023
06696645000197;true;false;04/06/2023
06790127000138;false;false;04/06/2023
06867016000182;false;false;04/06/2023
06879279000101;true;false;04/06/2023
06882416000167;false;false;04/06/2023
06887879000111;true;false;04/06/2023
06895257000305;NI;NI;04/06/2023
06911151000188;false;false;04/06/2023
06911965000112;true;false;04/06/2023
06926990000170;true;false;04/06/2023
06929204000198;false;false;04/06/2023
06933500000162;true;false;04/06/2023
06935725000158;false;false;04/06/2023
06946228000236;NI;NI;04/06/2023
06948969000175;false;false;04/06/2023
06965725000109;true;false;04/06/2023
06968213000198;true;false;04/06/2023
06977745000191;false;false;04/06/2023
06977751000149;false;false;04/06/2023
07007159000187;false;false;04/06/2023
07009992000167;false;false;04/06/2023
07012920000179;false;false;04/06/2023
07016313000187;true;false;04/06/2023
07037568000126;false;false;04/06/2023
07038535001768;false;false;04/06/2023
07041490000113;true;false;04/06/2023
07047251000170;false;false;04/06/2023
07049347000178;false;false;04/06/2023
07049373000104;false;false;04/06/2023
07050247000161;true;false;04/06/2023
07050365000170;true;false;04/06/2023
07057779000120;false;false;04/06/2023
07063080000173;true;false;04/06/2023
07077775000295;NI;NI;04/06/2023
07078234000109;false;false;04/06/2023
07088778000143;false;false;04/06/2023
07095517000150;false;false;04/06/2023
07110963000197;false;false;04/06/2023
07113559000258;false;false;04/06/2023
07126604000128;true;true;04/06/2023
07127837000145;false;false;04/06/2023
07128323000104;false;false;04/06/2023
07136283000142;false;false;04/06/2023
07139485000148;true;false;04/06/2023
07150301000140;true;false;04/06/2023
07153543000198;true;false;04/06/2023
07173282000178;false;false;04/06/2023
07191228004819;NI;NI;04/06/2023
07191731000100;false;false;04/06/2023
07192918000129;false;false;04/06/2023
07196820000816;false;false;04/06/2023
07197697000181;true;false;04/06/2023
07204895000125;true;false;04/06/2023
07206137000146;true;false;04/06/2023
07206816000115;false;false;04/06/2023
07207996001121;false;false;04/06/2023
07214932000186;true;false;04/06/2023
07216054000561;false;false;04/06/2023
07216189000101;false;false;04/06/2023
07216574000302;NI;NI;04/06/2023
07219651000620;NI;NI;04/06/2023
07228156000173;true;false;04/06/2023
07230766000101;false;false;04/06/2023
07237373000120;false;false;04/06/2023
07238623000146;false;false;04/06/2023
07241758000160;false;false;04/06/2023
07246673000175;false;false;04/06/2023
07246943000148;false;false;04/06/2023
07249680000120;true;false;04/06/2023
07253086000103;true;false;04/06/2023
07257166000137;true;false;04/06/2023
07258675000184;true;false;04/06/2023
07260471000188;false;false;04/06/2023
07263531000116;false;false;04/06/2023
07278297000109;true;false;04/06/2023
07282105000200;false;false;04/06/2023
07295631000981;false;false;04/06/2023
07306697000172;false;false;04/06/2023
07315114000170;true;false;04/06/2023
07315999000298;false;false;04/06/2023
07316419000104;false;false;04/06/2023
07319010000133;false;false;04/06/2023
07320739000120;false;false;04/06/2023
07324831000168;false;false;04/06/2023
07328706000126;true;false;04/06/2023
07333500000194;false;false;04/06/2023
07341923000156;false;false;04/06/2023
07381410000411;false;false;04/06/2023
07384541000100;true;false;04/06/2023
07386659005640;false;false;04/06/2023
07387388000174;true;false;04/06/2023
07401720000108;true;false;04/06/2023
07404132000128;true;false;04/06/2023
07409047000152;true;false;04/06/2023
07415333000120;false;false;04/06/2023
07420874000147;false;false;04/06/2023
07424707000174;false;false;04/06/2023
07427207000196;false;false;04/06/2023
07437016000105;false;false;04/06/2023
07447023000198;false;false;04/06/2023
07453097001290;false;false;04/06/2023
07456538000154;true;false;04/06/2023
07464451000129;false;false;04/06/2023
07465671000177;false;false;04/06/2023
07471904000144;true;false;04/06/2023
07473735018552;NI;NI;04/06/2023
07473959000193;false;false;04/06/2023
07485047000131;false;false;04/06/2023
07491164000108;true;false;04/06/2023
07497512000154;false;false;04/06/2023
07504455000193;true;false;04/06/2023
07508663000160;true;false;04/06/2023
07508834000151;true;false;04/06/2023
07512515000110;false;false;04/06/2023
07526557000100;false;false;04/06/2023
07535695000155;false;false;04/06/2023
07539289000160;false;false;04/06/2023
07542373000133;false;false;04/06/2023
07547200000108;true;false;04/06/2023
07550190000160;true;false;04/06/2023
07558581000120;true;false;04/06/2023
07570650000111;true;false;04/06/2023
07574566000176;false;false;04/06/2023
07575550000188;false;false;04/06/2023
07576502000104;true;false;04/06/2023
07579933000124;false;false;04/06/2023
07594978000178;false;false;04/06/2023
07605075001036;NI;NI;04/06/2023
07611562000110;false;false;04/06/2023
07615169000103;true;false;04/06/2023
07621126000394;NI;NI;04/06/2023
07627092000183;false;false;04/06/2023
07628528000159;false;false;04/06/2023
07631274000128;true;true;04/06/2023
07639451000112;false;false;04/06/2023
07640883000143;true;false;04/06/2023
07649307000167;false;false;04/06/2023
07650954000199;false;false;04/06/2023
07659215000168;false;false;04/06/2023
07662001000140;true;false;04/06/2023
07662523000142;false;false;04/06/2023
07668738000170;true;false;04/06/2023
07673564000134;true;false;04/06/2023
07679140000187;false;false;04/06/2023
07681553000104;true;false;04/06/2023
07683886000407;NI;NI;04/06/2023
07685979000128;false;false;04/06/2023
07689002000189;false;false;04/06/2023
07718269000157;false;false;04/06/2023
07729134000197;true;false;04/06/2023
07734180000184;true;false;04/06/2023
07737463000180;true;false;04/06/2023
07739539000106;false;false;04/06/2023
07749348000125;false;false;04/06/2023
07749873000140;true;false;04/06/2023
07751427000170;true;true;04/06/2023
07752635000194;false;false;04/06/2023
07753082000194;true;false;04/06/2023
07764776000127;false;false;04/06/2023
07781092000133;true;false;04/06/2023
07782522000212;true;false;04/06/2023
07784953000137;true;false;04/06/2023
07789170000146;false;false;04/06/2023
07800597000106;true;false;04/06/2023
07801839000178;false;false;04/06/2023
07805417000170;false;false;04/06/2023
07816890000153;false;false;04/06/2023
07818550000161;false;false;04/06/2023
07820907000146;false;false;04/06/2023
07825400000185;true;false;04/06/2023
07826440000141;true;false;04/06/2023
07834506000145;true;false;04/06/2023
07836603001220;NI;NI;04/06/2023
07837195000410;false;false;04/06/2023
07844960000187;true;false;04/06/2023
07846891000140;true;false;04/06/2023
07852645000100;true;false;04/06/2023
07856791000103;true;true;04/06/2023
07859971000130;false;false;04/06/2023
07871529000120;true;false;04/06/2023
07871961000110;false;false;04/06/2023
07874968000196;false;false;04/06/2023
07877926001008;false;false;04/06/2023
07881622000115;false;false;04/06/2023
07882930000165;false;false;04/06/2023
07887493000172;false;false;04/06/2023
07888279000130;true;false;04/06/2023
07896106000164;false;false;04/06/2023
07900503000677;false;false;04/06/2023
07902768000108;true;false;04/06/2023
07913016000991;false;false;04/06/2023
07916392000182;false;false;04/06/2023
07923294000253;false;false;04/06/2023
07924372000153;true;false;04/06/2023
07926704003235;false;false;04/06/2023
07927812000207;false;false;04/06/2023
07933222000297;NI;NI;04/06/2023
07941675000184;true;false;04/06/2023
07948974002003;NI;NI;04/06/2023
07948976000482;false;false;04/06/2023
07949328000440;false;false;04/06/2023
07949775000157;false;false;04/06/2023
07952246000889;false;false;04/06/2023
07953678017537;false;false;04/06/2023
07957021000149;false;false;04/06/2023
07957567001171;false;false;04/06/2023
07957585000181;false;false;04/06/2023
07963394000556;false;false;04/06/2023
07971407000458;false;false;04/06/2023
07980817000112;true;false;04/06/2023
07992628000160;true;false;04/06/2023
07993125000109;true;false;04/06/2023
07997460000185;true;false;04/06/2023
07998146003647;false;false;04/06/2023
07999472000149;false;false;04/06/2023
08001152000382;false;false;04/06/2023
08005556000182;false;false;04/06/2023
08005772000551;false;false;04/06/2023
08006300008689;false;false;04/06/2023
08016712000372;false;false;04/06/2023
08031919000154;false;false;04/06/2023
08037841000185;false;false;04/06/2023
08041751000168;false;false;04/06/2023
08045950000144;false;false;04/06/2023
08047505000385;false;false;04/06/2023
08049284000112;false;false;04/06/2023
08054198000106;false;false;04/06/2023
08058149000133;true;false;04/06/2023
08062676000111;false;false;04/06/2023
08063312000156;false;false;04/06/2023
08065557000112;false;false;04/06/2023
08068681000131;false;false;04/06/2023
08070127000199;false;false;04/06/2023
08076373000158;false;false;04/06/2023
08076862000100;true;false;04/06/2023
08077726000134;false;false;04/06/2023
08078416000134;true;false;04/06/2023
08078847000109;false;false;04/06/2023
08079637000127;false;false;04/06/2023
08080559000180;false;false;04/06/2023
08090202000183;false;false;04/06/2023
08092833000727;false;false;04/06/2023
08105285000218;false;false;04/06/2023
08106875000184;true;false;04/06/2023
08108416000130;false;false;04/06/2023
08109106000130;false;false;04/06/2023
08114493000445;false;false;04/06/2023
08119968000143;true;false;04/06/2023
08138921000127;true;false;04/06/2023
08142850000993;false;false;04/06/2023
08145257000143;true;false;04/06/2023
08145811000192;false;false;04/06/2023
08152767000148;false;false;04/06/2023
08153765000173;false;false;04/06/2023
08156855000380;NI;NI;04/06/2023
08158224000138;false;false;04/06/2023
08158478000741;NI;NI;04/06/2023
08159307000222;false;false;04/06/2023
08159579000141;false;false;04/06/2023
08159965000133;false;false;04/06/2023
08162832000620;false;false;04/06/2023
08165642000667;false;false;04/06/2023
08167084000164;false;false;04/06/2023
08170849000115;false;false;04/06/2023
08171788000372;false;false;04/06/2023
08189666000141;true;false;04/06/2023
08193685000141;false;false;04/06/2023
08193934000107;false;false;04/06/2023
08201838000155;true;false;04/06/2023
08206529000178;false;false;04/06/2023
08215635000118;false;false;04/06/2023
08217781000182;true;false;04/06/2023
08221284000158;false;false;04/06/2023
08224587000124;false;false;04/06/2023
08227170000115;false;false;04/06/2023
08229030001743;false;false;04/06/2023
08233119000116;false;false;04/06/2023
08235067000117;true;false;04/06/2023
08238386001077;NI;NI;04/06/2023
08239435000103;true;false;04/06/2023
08244883001088;false;false;04/06/2023
08251235000168;false;false;04/06/2023
08254292000109;true;false;04/06/2023
08256820000312;false;false;04/06/2023
08258363000133;false;false;04/06/2023
08262838000165;false;false;04/06/2023
08272476000193;true;false;04/06/2023
08275290000198;true;false;04/06/2023
08281138000118;false;false;04/06/2023
08284019000119;true;false;04/06/2023
08284296000121;false;false;04/06/2023
08285554000275;false;false;04/06/2023
08286063000168;false;false;04/06/2023
08292495000262;false;false;04/06/2023
08292909000253;false;false;04/06/2023
08294224000165;false;false;04/06/2023
08312229000173;false;false;04/06/2023
08315648000240;NI;NI;04/06/2023
08324196000181;false;false;04/06/2023
08331570000176;true;false;04/06/2023
08332785004280;false;false;04/06/2023
08338958000522;false;false;04/06/2023
08343492000120;false;false;04/06/2023
08353968000103;true;false;04/06/2023
08359543000101;true;false;04/06/2023
08363519000146;false;false;04/06/2023
08363909000116;false;false;04/06/2023
08364948000138;false;false;04/06/2023
08372297000128;false;false;04/06/2023
08373159000163;false;false;04/06/2023
08373328000165;false;false;04/06/2023
08373944000116;false;false;04/06/2023
08375640000198;false;false;04/06/2023
08380296000125;true;false;04/06/2023
08381692000339;false;false;04/06/2023
08389201000134;false;false;04/06/2023
08390702000130;false;false;04/06/2023
08390859000166;true;false;04/06/2023
08391446000104;false;false;04/06/2023
08394423000145;false;false;04/06/2023
08396550000183;false;false;04/06/2023
08396644000314;false;false;04/06/2023
08400521002272;false;false;04/06/2023
08401227000150;true;false;04/06/2023
08402943000152;false;false;04/06/2023
08403031000103;false;false;04/06/2023
08406209000323;false;false;04/06/2023
08409890000100;false;false;04/06/2023
08412809000132;false;false;04/06/2023
08418867000173;false;false;04/06/2023
08421178000380;false;false;04/06/2023
08423090000569;NI;NI;04/06/2023
08425140000113;true;false;04/06/2023
08439659000150;false;false;04/06/2023
08443732000168;false;false;04/06/2023
08445150000110;false;false;04/06/2023
08456463000255;false;false;04/06/2023
08467115000100;false;false;04/06/2023
08469018000149;true;false;04/06/2023
08470753000172;false;false;04/06/2023
08471273000126;true;false;04/06/2023
08476119000147;false;false;04/06/2023
